,ADDRESS,CITY,COMPENSATION,CONTRIBUTIONS,EIN,EXPENSES,FIPS,FULL_ADDRESS,NAME,NTEECC,PROGREVENUE,REVENUE,STATE,STREET_ADDRESS,ZIP,ZIP5,nteeFinal
236921,250 W 54TH ST STE 807,NEW YORK,,218529,237343121,211578,36061.0,250 W 54TH ST NEW YORK NY 10019-5515,CITY GRAND OPERA SOCIETY INC,A6A,28815.0,247344.0,NY,250 W 54TH ST,10019-5515,10019.0,A6A
237039,29 MCDONALD ST,STATEN ISLAND,,0,132918155,36819,36085.0,29 MCDONALD ST STATEN ISLAND NY 10314-5023,KOREAN SCHOOL OF STATEN ISLAND,A23,41100.0,43060.0,NY,29 MCDONALD ST,10314-5023,10314.0,A23
237442,APT D405,NEW YORK,,80748,510137811,143091,36061.0,APT NEW YORK NY 10014-0000,METTAWEE THEATRE CO INC,A65,51651.0,132407.0,NY,APT,10014-0000,10014.0,A65
237899,66 WEST 88TH ST,NEW YORK,,94874,134059004,110570,36061.0,66 WEST 88TH ST NEW YORK NY 10024-2503,THE SONGBOOK PROJECT INC,A20,5990.0,100864.0,NY,66 WEST 88TH ST,10024-2503,10024.0,A20
238936,431 METROPOLITAN AVE APT 3,BROOKLYN,,5405,263343722,5000,36047.0,431 METROPOLITAN AVE BROOKLYN NY 11211-3353,HELPING IS EASY,A40,0.0,5405.0,NY,431 METROPOLITAN AVE,11211-3353,11211.0,A40
238948,55 S 11TH ST,BROOKLYN,,42435,113485125,42023,36047.0,55 S 11TH ST BROOKLYN NY 11249-7061,CIRCUS AMOK INC,A65,18919.0,61354.0,NY,55 S 11TH ST,11249-7061,11249.0,A65
239191,322 W 72ND ST,NEW YORK,,3690,760802591,806,36061.0,322 W 72ND ST NEW YORK NY 10023-2676,THEATER 808 INC,A65,0.0,3769.0,NY,322 W 72ND ST,10023-2676,10023.0,A65
239465,175 E 96TH ST STE 7-0,NEW YORK,,4878,800249586,6163,36061.0,175 E 96TH ST NEW YORK NY 10128-6200,DANCE FUSION ARTS INC,A62,799.0,5677.0,NY,175 E 96TH ST,10128-6200,10128.0,A62
240773,20 VESEY ST RM 700,NEW YORK,,28735,562321839,43903,36061.0,20 VESEY ST NEW YORK NY 10007-4231,WELLTONE NEW MUSIC INC,A68,0.0,28735.0,NY,20 VESEY ST,10007-4231,10007.0,A68
240783,149-18 41ST AVE STE 2F,FLUSHING,,11800,454685421,9403,36081.0,149-18 41ST AVE FLUSHING NY 11355-1088,KOREAN AMERICAN ASSOCIATION OF QUEENS NEW YORK,A23,0.0,11800.0,NY,149-18 41ST AVE,11355-1088,11355.0,A23
240831,38 W 32ND ST STE 1112,NEW YORK,,17264,760725921,124553,36061.0,38 W 32ND ST NEW YORK NY 10001-3879,KOREAN CULTURE RESEARCH INC,A23,96916.0,114180.0,NY,38 W 32ND ST,10001-3879,10001.0,A23
241018,390 CLINTON ST APT 5,BROOKLYN,,23167,141851280,67985,36047.0,390 CLINTON ST BROOKLYN NY 11231-3612,UNIVERSAL THEATER ALLIANCE,A65,52050.0,75219.0,NY,390 CLINTON ST,11231-3612,11231.0,A65
241059,105 E 15TH ST APT 35,NEW YORK,,4988,900667606,2781,36061.0,105 E 15TH ST NEW YORK NY 10003-2133,COMMITTEE FOR THE CONTEMPORARY AMERICAN DANCE MUSEUM INC,A50,0.0,4828.0,NY,105 E 15TH ST,10003-2133,10003.0,A50
241200,5 E 22ND ST APT 9K,NEW YORK,,5000,223817127,4108,36061.0,5 E 22ND ST NEW YORK NY 10010-5323,AROUND THE BLOCK INC,A65,2580.0,9110.0,NY,5 E 22ND ST,10010-5323,10010.0,A65
241268,35 W 8TH ST,NEW YORK,,52606,760843120,59639,36061.0,35 W 8TH ST NEW YORK NY 10011-9029,NEW YORK CITY COMMUNITY CHORUS AT HOLY APOSTLES INC,A6B,0.0,58047.0,NY,35 W 8TH ST,10011-9029,10011.0,A6B
241555,149-18 45TH AVE FL 2,FLUSHING,,5260,113532857,47337,36081.0,149-18 45TH AVE FLUSHING NY 11355-1709,CBA CULTURE AND ARTS CENTER INC,A20,51937.0,57197.0,NY,149-18 45TH AVE,11355-1709,11355.0,A20
242115,PO BOX 25763,BROOKLYN,,19026,113519109,78898,36047.0,,THE TOY MUSEUM OF NY,A50,63019.0,84158.0,NY,,11202-5763,11202.0,A50
242779,123 4TH AVE 2ND FL,NEW YORK,,43297,30422472,51340,36061.0,123 4TH AVE NEW YORK NY 10003-4904,DHARMA ROAD PRODUCTIONS INC,A60,8997.0,52294.0,NY,123 4TH AVE,10003-4904,10003.0,A60
242806,107 W 130TH ST,NEW YORK,,17238,522333917,18898,36061.0,107 W 130TH ST NEW YORK NY 10027-2007,NEW AMSTERDAM MUSICAL ASSOCIATION INC,A68,2749.0,19987.0,NY,107 W 130TH ST,10027-2007,10027.0,A68
243127,PO BOX 1558,NEW YORK,,655,311738930,96357,36061.0,,SOJOURN THEATRE,A65,103538.0,104209.0,NY,,10276-0000,10276.0,A65
243627,61 E 4TH ST,NEW YORK,,41844,133465285,63174,36061.0,61 E 4TH ST NEW YORK NY 10003-8963,DOWNTOWN ART CO,A65,6809.0,64209.0,NY,61 E 4TH ST,10003-8963,10003.0,A65
244299,5-09 48TH AVE,LONG ISLAND CITY,,22970,205746098,18393,36081.0,5-09 48TH AVE LONG ISLAND CITY NY 11101-5604,ENOB INC,A25,0.0,22990.0,NY,5-09 48TH AVE,11101-5604,11101.0,A25
244349,20 W 72ND ST STE 808,NEW YORK,,4616,133111859,149648,36061.0,20 W 72ND ST NEW YORK NY 10023-4100,INSTITUTO ARTE TEATRAL INTERNACIONAL INC,A65,119511.0,124127.0,NY,20 W 72ND ST,10023-4100,10023.0,A65
244485,145 W 28TH ST,NEW YORK,,140235,133593882,179467,36061.0,145 W 28TH ST NEW YORK NY 10001-6114,ACTORS THEATRE WORKSHOP INC,A25,0.0,153912.0,NY,145 W 28TH ST,10001-6114,10001.0,A25
244663,17684 80TH RD,JAMAICA,,20388,237132218,19037,36081.0,17684 80TH RD JAMAICA NY 11432-1409,TAMIL SANGAM NEW YORK INC,A60,0.0,20844.0,NY,17684 80TH RD,11432-1409,11432.0,A60
247221,21 1ST AVE APT 18,NEW YORK,,46875,134159375,140772,36061.0,21 1ST AVE NEW YORK NY 10003-9406,CURRAN EVENTS INC,A62,88007.0,134882.0,NY,21 1ST AVE,10003-9406,10003.0,A62
247235,303 WESTMINSTER RD,BROOKLYN,,33224,200152101,58134,36047.0,303 WESTMINSTER RD BROOKLYN NY 11218-4350,BRAVE NEW WORLD REPERTORY THEATRE,A65,22039.0,55263.0,NY,303 WESTMINSTER RD,11218-4350,11218.0,A65
247508,59-61 E 4TH ST STE GROUND FL,NEW YORK,,7838,133805585,185991,36061.0,59-61 E 4TH ST STE GROUND NEW YORK NY 10001-0000,TEATRO CIRCULO LTD,A65,168585.0,176423.0,NY,59-61 E 4TH ST STE GROUND,10001-0000,10001.0,A65
247570,7722 5TH AVENUE,BROOKLYN,,73230,412126507,76151,36047.0,7722 5TH AVENUE BROOKLYN NY 11209-3349,BROOKLYN ARAB AMERICAN FRIENDSHIP CENTER,A23,0.0,73264.0,NY,7722 5TH AVENUE,11209-3349,11209.0,A23
247702,PO BOX 1200,NEW YORK,,109880,237311235,108353,36061.0,,SPANISH ENGLISH ENSEMBLE THEATRE INC,A65,0.0,144980.0,NY,,10276-1200,10276.0,A65
248021,457 W 57TH ST 8TH FLR,NEW YORK,,50,611641040,0,36061.0,457 W 57TH ST NEW YORK NY 10019-1701,AMERICANS DO MUSIC INC,A68,0.0,50.0,NY,457 W 57TH ST,10019-1701,10019.0,A68
248325,70 UNIVERSITY PL APT 5,NEW YORK,,6421,320176279,112491,36061.0,70 UNIVERSITY PL NEW YORK NY 10003-4554,THE MICHAEL CHEKHOV THEATRE COMPANY INC,A65,85674.0,92095.0,NY,70 UNIVERSITY PL,10003-4554,10003.0,A65
248413,339 SECOND ST,BROOKLYN,,35988,113462138,53876,36047.0,339 SECOND ST BROOKLYN NY 11215-2416,PUPPETRY ARTS THEATRE INC,A65,21475.0,57463.0,NY,339 SECOND ST,11215-2416,11215.0,A65
248790,527 E 72ND ST APT 2A,NEW YORK,,56534,392069837,43429,36061.0,527 E 72ND ST NEW YORK NY 10021-4012,ONE WORLD IN CONCERT INC,A68,0.0,56534.0,NY,527 E 72ND ST,10021-4012,10021.0,A68
248886,300 7TH ST STE 2B,BROOKLYN,,5511,275399979,80484,36047.0,300 7TH ST BROOKLYN NY 11215-3486,BROOKLYN JAPANESE AMERICAN FAMILY ASSOCIATION INC,A23,96132.0,105956.0,NY,300 7TH ST,11215-3486,11215.0,A23
249032,915 W END AVE APT 6D,NEW YORK,,55083,453021279,45731,36061.0,915 W END AVE NEW YORK NY 10025-3504,BALLETCOLLECTIVE INC,A63,5676.0,60759.0,NY,915 W END AVE,10025-3504,10025.0,A63
249230,1350 AVE OF THE AMERICAS SUITE 2900,NEW YORK,,36683,133299559,12420,36061.0,1350 AVE OF THE AMERICAS NEW YORK NY 10019-4800,GERMAN FORUM INC,A23,10350.0,28853.0,NY,1350 AVE OF THE AMERICAS,10019-4800,10019.0,A23
249562,475 PARK AVE S FL 25,NEW YORK,,13893,203947220,66648,36061.0,475 PARK AVE S NEW YORK NY 10016-6922,THE ARTHUR LESSAC INTITUTE INC,A60,57225.0,71490.0,NY,475 PARK AVE S,10016-6922,10016.0,A60
249596,195 HUDSON ST APT 6D,NEW YORK,,2150,562386825,2055,36061.0,195 HUDSON ST NEW YORK NY 10013-1894,TRIBECA NATIVE INC,A23,0.0,2150.0,NY,195 HUDSON ST,10013-1894,10013.0,A23
250091,520 EIGHTH AVE 331,NEW YORK,,12845,208170196,30719,36061.0,520 EIGHTH AVE NEW YORK NY 10018-6507,NEW YORK THEATRE BARN INCORPORATED,A65,26959.0,39804.0,NY,520 EIGHTH AVE,10018-6507,10018.0,A65
250444,28 DEVOE ST,BROOKLYN,,23574,800490022,69298,36047.0,28 DEVOE ST BROOKLYN NY 11211-3505,CARRIAGE TRADE GALLERY CORPORATION,A50,0.0,75867.0,NY,28 DEVOE ST,11211-3505,11211.0,A50
250964,8311 S CONDUIT AVE,HOWARD BEACH,,1421,311577961,81757,36081.0,8311 S CONDUIT AVE HOWARD BEACH NY 11414-1220,THE FEDERATION OF BLACK COWBOYS INC,A23,94511.0,95932.0,NY,8311 S CONDUIT AVE,11414-1220,11414.0,A23
250981,PO BOX 1501,NEW YORK,,8394,202597799,28542,36061.0,,GERMAN AMERICAN COMMUNITY PROJECT INC,A23,0.0,29463.0,NY,,10163-1501,10163.0,A23
251386,3 W 65TH ST,NEW YORK,,1420,10974983,4639,36061.0,3 W 65TH ST NEW YORK NY 10023-6601,MUSIC KITCHEN - FOOD FOR THE SOUL INC,A68,0.0,1420.0,NY,3 W 65TH ST,10023-6601,10023.0,A68
252120,1408 COMMONWEALTH AVE,BRONX,,67135,562311218,92766,36005.0,1408 COMMONWEALTH AVE BRONX NY 10472-1806,DIVERSITY IN ARTS AND NATIONS FOR CULTURAL EDUCATION INC,A25,25307.0,98353.0,NY,1408 COMMONWEALTH AVE,10472-1806,10472.0,A25
252266,111 JOHN ST RM 2500,NEW YORK,,13312,132874451,18671,36061.0,111 JOHN ST NEW YORK NY 10038-0000,BHAGAVAN FOUNDATION INC,A23,0.0,13312.0,NY,111 JOHN ST,10038-0000,10038.0,A23
252468,300 W 43RD ST RM 502,NEW YORK,,0,841715585,196185,36061.0,300 W 43RD ST NEW YORK NY 10036-6404,MATTHEW COROZINE STUDIO THEATRE INC,A6E,194671.0,194671.0,NY,300 W 43RD ST,10036-6404,10036.0,A6E
252646,260 W BROADWAY STE 1,NEW YORK,,0,136216301,1151,36061.0,260 W BROADWAY NEW YORK NY 10013-2259,OTHER THEATER INC,A65,0.0,14.0,NY,260 W BROADWAY,10013-2259,10013.0,A65
252692,PO BOX 240459,BROOKLYN,,2500,262802801,2500,36047.0,,COUNCIL OF ELDERS FOR AFRICAN CULTURAL HERITAGE INC,A23,0.0,2500.0,NY,,11224-0459,11224.0,A23
252952,6 W 48TH ST FL 10,NEW YORK,,187298,510254205,22825,36061.0,6 W 48TH ST NEW YORK NY 10036-1802,AMERICAN FOUNDATION FOR THE NATIONAL MUSEUMS SCOTLAND,A50,0.0,187298.0,NY,6 W 48TH ST,10036-1802,10036.0,A50
253070,9728 3RD AVE STE 527,BROOKLYN,,8114,510167270,80536,36047.0,9728 3RD AVE BROOKLYN NY 11209-7742,NARROWS COMMUNITY THEATRE INC,A65,60469.0,68583.0,NY,9728 3RD AVE,11209-7742,11209.0,A65
253077,540 W 163RD ST,NEW YORK,,15025,800141454,77912,36061.0,540 W 163RD ST NEW YORK NY 10032-5806,ARCOS ORCHESTRA LTD,A69,52654.0,67679.0,NY,540 W 163RD ST,10032-5806,10032.0,A69
253206,30 E 33RD ST 2ND FL,NEW YORK,,49532,272056670,55367,36061.0,30 E 33RD ST NEW YORK NY 10016-5337,WHATS THE BENEFIT,A23,17160.0,66692.0,NY,30 E 33RD ST,10016-5337,10016.0,A23
253309,80 EAST 11TH ST STE 301A,NEW YORK,,103362,271848709,104432,36061.0,80 EAST 11TH ST NEW YORK NY 10003-6822,GIRL BE HEARD INSTITUTE,A65,25739.0,129101.0,NY,80 EAST 11TH ST,10003-6822,10003.0,A65
253514,320 RIVERSIDE DR,NEW YORK,,83548,10668318,207236,36061.0,320 RIVERSIDE DR NEW YORK NY 10025-5610,INTERNATIONAL KEYBOARD INSTITUTE AND FESTIVAL,A68,108499.0,192047.0,NY,320 RIVERSIDE DR,10025-5610,10025.0,A68
253637,18 LANDING WAY # 46,BRONX,,0,133807706,78,36005.0,18 LANDING WAY # BRONX NY 10464-1546,PARKCHESTER MULTI-CULTURAL ASSOCIATION INCORPORATED,A23,0.0,0.0,NY,18 LANDING WAY #,10464-1546,10464.0,A23
254239,148 BAXTER STREET,NEW YORK,,84123,260758884,69425,36061.0,148 BAXTER STREET NEW YORK NY 10013-3638,CREATORS VOICE SOCIETY INC,A50,0.0,84123.0,NY,148 BAXTER STREET,10013-3638,10013.0,A50
254276,244 FIFTH AVENUE P269,NEW YORK,,1949,134191733,2084,36061.0,244 FIFTH AVENUE NEW YORK NY 10001-0000,HANDCART ENSEMBLE INC,A6C,0.0,1949.0,NY,244 FIFTH AVENUE,10001-0000,10001.0,A6C
254618,PO BOX 27,NEW YORK,,24687,113589363,21221,36061.0,,THE QUEENS THEATRE COMPANY INC,A65,0.0,24687.0,NY,,10108-0027,10108.0,A65
254647,110 GREENE ST STE 8R,NEW YORK,,101611,133209637,113019,36061.0,110 GREENE ST NEW YORK NY 10012-3838,TRIANGLE ARTS ASSOCIATION LIMITED,A20,0.0,101611.0,NY,110 GREENE ST,10012-3838,10012.0,A20
255198,115 E 89TH ST APT 5A,NEW YORK,,12800,133817494,42252,36061.0,115 E 89TH ST NEW YORK NY 10128-1527,AMERICAN FRIENDS OF THE MEDEM LIBRARY INCORPORATED,A23,0.0,12832.0,NY,115 E 89TH ST,10128-1527,10128.0,A23
255321,1036 E 230TH ST,BRONX,,0,270130292,1035,36005.0,1036 E 230TH ST BRONX NY 10466-4810,EASTERN CHEROKEES OF NEW YORK TRIBE,A23,0.0,1135.0,NY,1036 E 230TH ST,10466-4810,10466.0,A23
255458,1000 RICHMOND TER,STATEN ISLAND,,12825,133966800,15573,36085.0,1000 RICHMOND TER STATEN ISLAND NY 10301-1114,RIVERSIDE OPERA COMPANY INC,A6A,1144.0,13976.0,NY,1000 RICHMOND TER,10301-1114,10301.0,A6A
255623,63 IRVING AVE APT 2R,BROOKLYN,,4020,452423832,72798,36047.0,63 IRVING AVE BROOKLYN NY 11237-0000,XMENTAL INC,A25,72561.0,76581.0,NY,63 IRVING AVE,11237-0000,11237.0,A25
255625,PO BOX 97,NEW YORK,,60441,131947036,137709,36061.0,,AMOR ARTIS INC,A25,45692.0,109380.0,NY,,10024-0097,10024.0,A25
255733,220 CANAL ST 2/FL,NEW YORK,,11669,133770633,48093,36061.0,220 CANAL ST NEW YORK NY 10013-4140,EASTERN VIETNAM-CAMBODIA-LAOS CHINESE-DESCENT ASSOCIATION INC,A23,7800.0,19469.0,NY,220 CANAL ST,10013-4140,10013.0,A23
255850,155 W 68TH ST APT 1114,NEW YORK,,78608,454824446,63781,36061.0,155 W 68TH ST NEW YORK NY 10023-5817,GUSTAVO DUDAMEL FOUNDATION INC,A25,0.0,78608.0,NY,155 W 68TH ST,10023-5817,10023.0,A25
256243,520 8TH AVE RM 330,NEW YORK,,15550,300421431,21981,36061.0,520 8TH AVE NEW YORK NY 10018-8660,MINNESOTA PRODUCTIONS INC,A65,6143.0,21693.0,NY,520 8TH AVE,10018-8660,10018.0,A65
256479,5319 195TH ST,FRESH MEADOWS,,12120,113488016,18060,36081.0,5319 195TH ST FRESH MEADOWS NY 11365-1734,MELODY OF DRAGON INC,A23,1175.0,13330.0,NY,5319 195TH ST,11365-1734,11365.0,A23
257541,110 E END AVE APT 7L,NEW YORK,,469,133810105,469,36061.0,110 E END AVE NEW YORK NY 10028-7567,IMUA THEATRE CO INC,A65,0.0,469.0,NY,110 E END AVE,10028-7567,10028.0,A65
258227,141 E 3RD ST APT 12H,NEW YORK,,1034,61513667,48241,36061.0,141 E 3RD ST NEW YORK NY 10009-7310,THE KATHAK ENSEMBLE & FRIENDS CARAVAN INC,A62,29888.0,30929.0,NY,141 E 3RD ST,10009-7310,10009.0,A62
258616,449 W 125TH ST APT 5D,NEW YORK,,18126,133589303,30872,36061.0,449 W 125TH ST NEW YORK NY 10027-4209,HOUSE OF DANCE INC,A62,19102.0,37236.0,NY,449 W 125TH ST,10027-4209,10027.0,A62
259117,9 SHERMAN ST,BROOKLYN,,9050,200137993,20794,36047.0,9 SHERMAN ST BROOKLYN NY 11215-6014,REMARKABLE THEATER BRIGADE,A65,16286.0,25336.0,NY,9 SHERMAN ST,11215-6014,11215.0,A65
259277,800 FIFTH AVE,NEW YORK,,53372,770606175,96088,36061.0,800 FIFTH AVE NEW YORK NY 10065-7216,CHINESE CULTURAL FOUNDATION INC,A23,0.0,53372.0,NY,800 FIFTH AVE,10065-7216,10065.0,A23
259556,1133 BROADWAY STE 1019,NEW YORK,,76204,131677406,72479,36061.0,1133 BROADWAY NEW YORK NY 10010-7996,CONGRESS FOR JEWISH CULTURE INC,A23,3266.0,79480.0,NY,1133 BROADWAY,10010-7996,10010.0,A23
259657,400 CENTRAL PARK W APT 17G,NEW YORK,,5100,204018341,39776,36061.0,400 CENTRAL PARK W NEW YORK NY 10025-5854,NY2DANCE,A62,32024.0,37124.0,NY,400 CENTRAL PARK W,10025-5854,10025.0,A62
259745,370 METROPOLITAN AVENUE,BROOKLYN,,23221,204355036,47043,36047.0,370 METROPOLITAN AVENUE BROOKLYN NY 11211-8458,FRIENDS OF CITY RELIQUARYINCORPORATED,A54,17421.0,42239.0,NY,370 METROPOLITAN AVENUE,11211-8458,11211.0,A54
259943,162 W 21ST ST,NEW YORK,,0,222954688,54701,36061.0,162 W 21ST ST NEW YORK NY 10011-3202,WHITE MOUNTAIN SUMMER DANCE FESTIVAL INC,A62,34587.0,37442.0,NY,162 W 21ST ST,10011-3202,10011.0,A62
260084,260 OCEAN PKWY APT 1K,BROOKLYN,,12225,113633985,40879,36047.0,260 OCEAN PKWY BROOKLYN NY 11218-4044,ONE WORLD SYMPHONY,A69,62320.0,74649.0,NY,260 OCEAN PKWY,11218-4044,11218.0,A69
260574,PO BOX 1600,NEW YORK,,0,133527820,3419,36061.0,,JAZZ LEGACY INC,A68,2460.0,2460.0,NY,,10009-8906,10009.0,A68
260702,5102 21ST STREET 7-A-2,LONG ISLAND CITY,,26060,131770269,42777,36081.0,5102 21ST STREET LONG ISLAND CITY NY 11101-5357,CENTRAL YIDDISH CULTURE ORG,A23,5281.0,31341.0,NY,5102 21ST STREET,11101-5357,11101.0,A23
260898,8722 52ND AVE,FLUSHING,,3102,113529125,49456,36081.0,8722 52ND AVE FLUSHING NY 11373-3938,PAN ICARIAN BROTHERHOOD OF NEW YORK INC,A23,44518.0,47827.0,NY,8722 52ND AVE,11373-3938,11373.0,A23
261120,PO BOX 30,NEW YORK,,8000,510202698,25408,36061.0,,AUDIENCE DEVELOPMENT COMMITTEE INC,A23,28112.0,36112.0,NY,,10027-0030,10027.0,A23
261695,PO BOX 310195,BROOKLYN,,26718,200176184,29524,36047.0,,PORTSIDE NEW YORK INC,A50,650.0,31628.0,NY,,11231-0195,11231.0,A50
262128,25 INDIAN RD APT 4G,NEW YORK,,43552,134184284,48580,36061.0,25 INDIAN RD NEW YORK NY 10034-1018,MOOSE HALL THEATRE COMPANY,A65,1058.0,44610.0,NY,25 INDIAN RD,10034-1018,10034.0,A65
262444,4338 47TH ST APT A35,SUNNYSIDE,,122637,200284334,91128,36081.0,4338 47TH ST SUNNYSIDE NY 11104-1738,FLYING CARPET THEATER INC,A65,0.0,122927.0,NY,4338 47TH ST,11104-1738,11104.0,A65
263025,111 FRONT STREET 202,BROOKLYN,,0,133385363,41115,36047.0,111 FRONT STREET BROOKLYN NY 11201-1007,RHOMBUS - AMOS ENO GALLERY INC,A40,41366.0,43438.0,NY,111 FRONT STREET,11201-1007,11201.0,A40
263618,307 7TH AVE RM 903,NEW YORK,,27769,260545110,29843,36061.0,307 7TH AVE NEW YORK NY 10001-6060,HOTEL SAVANT THEATRE COMPANY INC,A65,0.0,27769.0,NY,307 7TH AVE,10001-6060,10001.0,A65
263737,160 W 16TH ST APT 4G,NEW YORK,,18010,454609948,22180,36061.0,160 W 16TH ST NEW YORK NY 10011-6265,J-COLLABO ORG CORP,A23,0.0,18010.0,NY,160 W 16TH ST,10011-6265,10011.0,A23
263891,PO BOX 31,NEW YORK,,550,133689797,21692,36061.0,,TDES INC,A68,18575.0,19131.0,NY,,10008-0031,10008.0,A68
263979,224 W 35TH ST STE 508,NEW YORK,,41905,112933128,136809,36061.0,224 W 35TH ST NEW YORK NY 10001-2507,FIRE ISLAND PINES ARTS PROJECT INC,A65,80952.0,127608.0,NY,224 W 35TH ST,10001-2507,10001.0,A65
264388,129 COLUMBIA HEIGHTS,BROOKLYN,,30605,134136382,72370,36047.0,129 COLUMBIA HEIGHTS BROOKLYN NY 11201-1688,MIND TO MOVE INC,A62,26256.0,56861.0,NY,129 COLUMBIA HEIGHTS,11201-1688,11201.0,A62
264417,6679 73RD PL,MIDDLE VLG,,10572,320119937,34050,36081.0,6679 73RD PL MIDDLE VLG NY 11379-2227,SALVATORE LARUSSA DANCE COMPANY INC,A62,30403.0,40975.0,NY,6679 73RD PL,11379-2227,11379.0,A62
264450,PO BOX 920,NEW YORK,,22636,133244432,65835,36061.0,,THE STONEWALL CHORALE INC,A6B,10855.0,59357.0,NY,,10011-0000,10011.0,A6B
264783,320 STRATFORD RD,BROOKLYN,,26600,204554125,67826,36047.0,320 STRATFORD RD BROOKLYN NY 11218-4331,OPERA ON TAP,A6A,38465.0,65065.0,NY,320 STRATFORD RD,11218-4331,11218.0,A6A
264852,34 HILLSIDE AVE APT 4C,NEW YORK,,61278,20712132,93829,36061.0,34 HILLSIDE AVE NEW YORK NY 10040-4805,RUSSIAN AMERICAN CULTURAL HERITAGE CENTER INC,A23,8254.0,69532.0,NY,34 HILLSIDE AVE,10040-4805,10040.0,A23
265299,37 W 57TH ST,NEW YORK,,107981,237034927,56619,36061.0,37 W 57TH ST NEW YORK NY 10019-0000,PRO MUSICIS FOUNDATION INC,A68,2605.0,110681.0,NY,37 W 57TH ST,10019-0000,10019.0,A68
265608,955 LEXINGTON AVE,NEW YORK,,200,264120199,5274,36061.0,955 LEXINGTON AVE NEW YORK NY 10021-5128,INSTITUTE FOR THE EXPLORATION OF SENECA VILLAGE HISTORY,A56,0.0,208.0,NY,955 LEXINGTON AVE,10021-5128,10021.0,A56
265693,PO BOX 436,BRONX,,14376,237259940,21726,36005.0,,RIVERDALE CHORAL SOCIETY,A6B,5813.0,18756.0,NY,,10471-0436,10471.0,A6B
265713,250 W 90TH ST 3A,NEW YORK,,96745,134072157,98446,36061.0,250 W 90TH ST NEW YORK NY 10024-1100,AMERICAN ACADEMY OF BALLET PERFORMANCE AWARDS INC,A6E,0.0,96745.0,NY,250 W 90TH ST,10024-1100,10024.0,A6E
265773,PO BOX 1062,NEW YORK,,30700,132890709,50800,36061.0,,CHINESE MUSIC ENSEMBLE OF NEW YORK INC,A6C,19380.0,50200.0,NY,,10002-0913,10002.0,A6C
266363,51 MACDOUGAL ST STE 255,NEW YORK,,90540,455245900,89803,36061.0,51 MACDOUGAL ST NEW YORK NY 10012-2921,NYU FACULTY AGAINST THE SEXTON PLAN INC,A01,0.0,90540.0,NY,51 MACDOUGAL ST,10012-2921,10012.0,A01
266438,456 W 37TH ST STE GROUND FLR,NEW YORK,,25166,133700405,70588,36061.0,456 W 37TH ST STE GROUND NEW YORK NY 10018-4008,NEW PERSPECTIVES THEATRE COMPANY INC,A65,45722.0,70888.0,NY,456 W 37TH ST STE GROUND,10018-4008,10018.0,A65
266511,250 W 54TH ST STE 503,NEW YORK,,132532,200350143,117198,36061.0,250 W 54TH ST NEW YORK NY 10019-5515,DANCE CONSERVATORY PERFORMANCE PROJECT LTD,A6E,0.0,132532.0,NY,250 W 54TH ST,10019-5515,10019.0,A6E
266872,PO BOX 720335,JACKSON HTS,,18865,112688282,34743,36081.0,,JACKSON HEIGHTS ART CLUB INC,A25,30830.0,50162.0,NY,,11372-0335,11372.0,A25
267070,PO BOX 946,NEW YORK,,6400,133925551,20528,36061.0,,CERDDORIAN NYC INC,A6B,16920.0,21560.0,NY,,10014-0701,10014.0,A6B
267307,303 CLINTON ST,BROOKLYN,,36452,522143843,147063,36047.0,303 CLINTON ST BROOKLYN NY 11231-3701,BIG DANCE THEATER INC,A62,48906.0,85572.0,NY,303 CLINTON ST,11231-3701,11231.0,A62
267375,50 W 56TH ST,NEW YORK,,42936,134118362,44719,36061.0,50 W 56TH ST NEW YORK NY 10019-0000,REMI ARTS INC,A40,0.0,42936.0,NY,50 W 56TH ST,10019-0000,10019.0,A40
267475,PO BOX 573,NEW YORK,,28537,133349320,28278,36061.0,,GREENWICH VILLAGE ORCHESTRA LTD,A69,7915.0,36546.0,NY,,10014-0573,10014.0,A69
267716,505 GREENWICH ST APT 6A,NEW YORK,,12897,208410886,57764,36061.0,505 GREENWICH ST NEW YORK NY 10013-1379,APPLE ARTS FOR THE CHILDREN OF NYCSHELTERS INC,A25,0.0,12884.0,NY,505 GREENWICH ST,10013-1379,10013.0,A25
267852,670 W END AVE APT 16A,NEW YORK,,8332,371510154,4378,36061.0,670 W END AVE NEW YORK NY 10025-7329,NEW WORLDS THEATRE PROJECT INC,A65,0.0,8339.0,NY,670 W END AVE,10025-7329,10025.0,A65
267956,303 5TH AVE RM 1007,NEW YORK,,0,200711183,1471,36061.0,303 5TH AVE NEW YORK NY 10016-6601,US INDIA FRIENDSHIP ALLIANCE INC,A23,0.0,0.0,NY,303 5TH AVE,10016-6601,10016.0,A23
268019,61 W 104TH ST APT 3B,NEW YORK,,44434,208576378,62229,36061.0,61 W 104TH ST NEW YORK NY 10025-4238,DANCE PARADE INC,A62,18469.0,62903.0,NY,61 W 104TH ST,10025-4238,10025.0,A62
268102,3011 43RD ST STE3,ASTORIA,,34751,204911675,47127,36081.0,3011 43RD ST ASTORIA NY 11103-2638,TEMPORARY DISTORTION THEATER CORP,A65,4288.0,39039.0,NY,3011 43RD ST,11103-2638,11103.0,A65
268185,2350 27TH ST,ASTORIA,,34835,112644226,37275,36081.0,2350 27TH ST ASTORIA NY 11105-3110,CYPRECO OF AMERICA INC,A65,2440.0,37275.0,NY,2350 27TH ST,11105-3110,11105.0,A65
